DATE,STAR,LIKE,REVIEW
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,저는잘되는데갤럭시s8입니다 안된다는분안타깝네요 ㅜ
2020년 3월 12일,별표 5개 만점에 4개를 받았습니다.,,편리하고 쉬워서 좋아요
2020년 3월 18일,별표 5개 만점에 4개를 받았습니다.,,편리하고 실용적이예요
2020년 10월 6일,별표 5개 만점에 3개를 받았습니다.,,동백전 결제 오류나면 자영업장에서는 골때림 손님은 돈이 결제 됬다고 하고 우리는 받은게 없고 그것 좀 개선부탁해요
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,좋아요 탑마트까지 되는게 아쉽지만
2019년 12월 30일,별표 5개 만점에 5개를 받았습니다.,,중소기업도 살리고 쓰면 쓸수록 혜택도 많아서 좋아요
2019년 12월 30일,별표 5개 만점에 1개를 받았습니다.,,잘안될때가 많고 환불도 제약있고 그냥 안쓸랍니다 카뱅만세
2020년 9월 7일,별표 5개 만점에 1개를 받았습니다.,,접속이안돼요 충전은어찌해야하나
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,4,동백전으로 여기저기 많이 사용해 볼게요. 부산 경제에도 많은 도움이 되면 좋겠습니다.
2020년 5월 8일,별표 5개 만점에 3개를 받았습니다.,,휴대폰 바꾸고 다시 설치했는데인증번호 발송이 않되네요 이유가 뭘까요?
2020년 4월 4일,별표 5개 만점에 4개를 받았습니다.,,폰으로 충전이 안되서 불편하네요 어떻게 할수 있는지~~?
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,오늘카드를 만들어서 사용했는데 적립10프로쌓이는것도 바로 확인되서 좋아요...
2020년 3월 26일,별표 5개 만점에 4개를 받았습니다.,,사용자가 많아 그러는지 느리고 에러 자주됌
2020년 3월 26일,별표 5개 만점에 5개를 받았습니다.,,10프로 할인이 연장되어 기분이 좋아서 리뷰씀
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,정말 사용하기 편하고 좋습니다.
2020년 5월 8일,별표 5개 만점에 1개를 받았습니다.,1,동백전은 좋은데 앱이 말썽이네요 충전할때마다 짜증이 나요 앱이 쓰레기
2020년 4월 10일,별표 5개 만점에 1개를 받았습니다.,,계속 오류가 떠요..ㅜㅜ
2020년 4월 4일,별표 5개 만점에 1개를 받았습니다.,1,개느리고 접속 안됩니다.
2021년 4월 5일,별표 5개 만점에 1개를 받았습니다.,,참 쓰기짱나 아니회원가입하는디 스마트폰인증으로만해놈 폰이자기명의아닌사람 짱나제 은행도멀제 그냥쓰지마라는거군 공인인증서 회원가입도걸어쥬지 바보들만모였나 ... 망하게꾼
2020년 4월 10일,별표 5개 만점에 1개를 받았습니다.,,로그인 안되네요 사용하기 짜증나네
2020년 3월 12일,별표 5개 만점에 5개를 받았습니다.,,좋네 10퍼 환급해주는시스템ㅋㅋ
2020년 3월 18일,별표 5개 만점에 5개를 받았습니다.,,죽이네요 엄청 적립받고있어요
2020년 5월 5일,별표 5개 만점에 5개를 받았습니다.,,이렇게 좋을 수 가 없습니다 10%할인 너무 좋습니다
2020년 5월 7일,별표 5개 만점에 3개를 받았습니다.,,본인명의 핸펀만가능한거가요?? 아이핀이나 본인인증다른방법도 하게 해주세요!! 배우자나 부모명의인사람은 쓸수가없네요
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,접속이 잘안되네요. 업데이트좀 부탁드립니다.
2020년 5월 8일,별표 5개 만점에 4개를 받았습니다.,,충전금액이 얼마나 남았는지 알려주면 좋겠어요
2020년 3월 25일,별표 5개 만점에 5개를 받았습니다.,,정말 유용하게 잘사용하고 있음 계속 10%였으면 좋겠습니다
2020년 3월 26일,별표 5개 만점에 5개를 받았습니다.,,동백전 결재후 바로 문자알림 기능 해주세요
2020년 5월 21일,별표 5개 만점에 1개를 받았습니다.,,업데이트를 해야 사용 가능하다는데 업데이트가 안됩니다 무슨 문제일까요?
2020년 9월 9일,별표 5개 만점에 5개를 받았습니다.,,할인 많이 되서 좋아요
2020년 5월 1일,별표 5개 만점에 5개를 받았습니다.,,혜택이 많고 좋아요
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,1,사용범위가 넖어 졌으면 합니다
2020년 4월 10일,별표 5개 만점에 2개를 받았습니다.,,어플이 실행이 잘안됨
2020년 2월 16일,별표 5개 만점에 5개를 받았습니다.,,친구가 캐시 바로 들어오더라고 추천해줌
2020년 2월 21일,별표 5개 만점에 5개를 받았습니다.,,부산에서 사용하기 편하고좋네요
2020년 9월 7일,별표 5개 만점에 1개를 받았습니다.,,너무느리고 접속이 않된다
2020년 2월 11일,별표 5개 만점에 5개를 받았습니다.,1,"지금 베트남 해외출장중인데, 어플에서 초기화를했더니 인증을 할수없는 상황입니다. 인증방법을 휴대폰 인증번호말고 공인인증서방법도 추가부탁드립니다. 카드를 집사람이 쓰고있는데 초기화를 해버려서 충전이 불가하네요ㅜ"
2020년 2월 7일,별표 5개 만점에 4개를 받았습니다.,,대형마트는 사용이 안돼는게 불편함
2020년 1월 13일,별표 5개 만점에 1개를 받았습니다.,,인증문자 자체가 안오는데 뭘 어떻게 카드발급 받으라는거죠? 뭔가 제대로 이용할수 있도록 시스템을 만들어넣고 홍보를 해야지 시간낭비만 하고 있네요
2020년 1월 15일,별표 5개 만점에 5개를 받았습니다.,,좋은 제도라고 생각합니다
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,1,불편없이 사용 잘 합니다
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,캐시백이 되니 좋아요.
2020년 4월 16일,별표 5개 만점에 1개를 받았습니다.,,계속 통신중 오류 뜨는건 뭐여
2020년 5월 8일,별표 5개 만점에 1개를 받았습니다.,,앱 접속이 왜 안되는거예요? 아 놔 진짜
2020년 1월 9일,별표 5개 만점에 3개를 받았습니다.,,혹시 카드 수령지를 자택에서 직장으로 변경되지 않나요? 이것땜에 가입 못하고 있읍니다
2020년 1월 9일,별표 5개 만점에 2개를 받았습니다.,,노트 4에서도 되나요 부산은행서 호환이 안된다는데 이해가 안되서요
2020년 1월 17일,별표 5개 만점에 1개를 받았습니다.,,왜 적립이 중단하고 지ㄹ이야.
2020년 1월 21일,별표 5개 만점에 1개를 받았습니다.,,아니 왜 접속이 이렇게 안됩니까 사용을 할 수가 없네요
2020년 4월 30일,별표 5개 만점에 1개를 받았습니다.,,자기명의휴대폰아니면 가입이 안되는거 같은데 아이핀으로 가입할수있게 해주세요
2020년 5월 7일,별표 5개 만점에 4개를 받았습니다.,,앱로딩이 잘안됨
2020년 4월 28일,별표 5개 만점에 1개를 받았습니다.,1,앱 접속이 안되요 확인해주세요 계속 오류나요
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,적립금 쌓이고 편리함
2020년 4월 29일,별표 5개 만점에 4개를 받았습니다.,,가맹점도 많고 좋아요
2020년 5월 8일,별표 5개 만점에 3개를 받았습니다.,,아직은 완벽한 어플아닌듯
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,사용하기 너무 편하고 좋아요
2020년 1월 2일,별표 5개 만점에 4개를 받았습니다.,,사용편리하고 좋음
2020년 1월 2일,별표 5개 만점에 1개를 받았습니다.,,제발 서버 확장 좀 하세요 앱에 한번 들어가려면 하루종일 걸림
2020년 4월 8일,별표 5개 만점에 1개를 받았습니다.,,뭐가자꾸 접속이안된대 짜증나게ㅡㅡ
2020년 9월 13일,별표 5개 만점에 5개를 받았습니다.,,캐시백이 많아 너무 좋네요
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,포인트도쓰고 넘좋네요
2020년 4월 29일,별표 5개 만점에 4개를 받았습니다.,,활성화가 꼭 필요합니다
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,교통카드..버스나 지하철만 써도 캐시백 되나요??
2020년 3월 14일,별표 5개 만점에 3개를 받았습니다.,,문자메세지로 사용내역 보내주세요. 가족 전화 번호도 추가할수 있도록...
2020년 3월 18일,별표 5개 만점에 1개를 받았습니다.,,주말만 되면 접속이 안됨...ㅠㅠ
2020년 2월 29일,별표 5개 만점에 5개를 받았습니다.,,쓰면 쌓이는기분 요런기분이군요~~~^^
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,어떤 vvip 신용카드가 10% 할인을 해주겠나요. 이보다 좋을 순 없어요
2020년 9월 8일,별표 5개 만점에 1개를 받았습니다.,,업데이트해야 사용가능하다는데 업데이트가 안되네요
2020년 5월 7일,별표 5개 만점에 4개를 받았습니다.,,좋긴좋아요. 포인트 는 서버가자꾸 다운되요
2020년 4월 13일,별표 5개 만점에 4개를 받았습니다.,,동백전 잔액이랑 캐시백 바로 업데이트되니 좋아요
2020년 1월 9일,별표 5개 만점에 1개를 받았습니다.,,하이마트에서 사용가능한다고 나오나 사용이되지 않습니다 확인부탁드릴게요
2020년 1월 10일,별표 5개 만점에 5개를 받았습니다.,2,드디어 기다리던 동백전앱이 출시됐네요 앞으로 이용 많이 하겠습니다
2020년 3월 25일,별표 5개 만점에 1개를 받았습니다.,,어플내에서 1:1문의 답변은 언제 해주시나요?? 며칠이 지났는데도 답변대기 상태네요
2020년 3월 26일,별표 5개 만점에 5개를 받았습니다.,,동백전 휴대폰 단말기 살때도 캐시백 되나요?
2020년 4월 10일,별표 5개 만점에 1개를 받았습니다.,,고객센터는 일하는사람있나요? 전화도안받고 1:1문의글 읽지도 않음
2020년 11월 9일,별표 5개 만점에 1개를 받았습니다.,,접속안됨! 어플실행이...걍 욕나옮!
2020년 1월 23일,별표 5개 만점에 3개를 받았습니다.,,체크카드도 캐시백주시지
2020년 1월 23일,별표 5개 만점에 5개를 받았습니다.,,이름도 이쁘고 앱도 깔금하게 잘되어 있네요
2020년 4월 11일,별표 5개 만점에 5개를 받았습니다.,,사용하기에 매우 편리 함
2020년 1월 9일,별표 5개 만점에 1개를 받았습니다.,1,아니 동백전 앱도 안열리고 왜이럼이거
2020년 1월 10일,별표 5개 만점에 5개를 받았습니다.,,예금이자 생각해보면 현명한 소비가 돈을 버는거임
2020년 4월 29일,별표 5개 만점에 4개를 받았습니다.,,이용되다가 안되는 곳이 있네요
2020년 5월 7일,별표 5개 만점에 2개를 받았습니다.,,며칠째 업데이트가 되지 않아 사용에 너무 불편합니다. 하루 이틀도 아니고..
2020년 9월 29일,별표 5개 만점에 1개를 받았습니다.,,회원할려는대 인증번호가 안오네요....
2020년 2월 4일,별표 5개 만점에 5개를 받았습니다.,,사용이 편하고 좋아요
2020년 2월 7일,별표 5개 만점에 1개를 받았습니다.,,업데이트가 안되서 못쓰겠네요 넘하는거 아네요
2020년 9월 14일,별표 5개 만점에 5개를 받았습니다.,,사용할수록 행복감 만땅!
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,1,부산경제를 위한 동백전이네요.. 10% 혜택을 주니 잘 사용하겠습니다. 앱 사용이 편리하네요.
2020년 2월 29일,별표 5개 만점에 3개를 받았습니다.,,실행이안됩니다 개선해주세요
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,어플보다..동백전10프로적립이너무좋네요
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,캐시백이 너무 좋고 재미있어요~~^^
2020년 4월 24일,별표 5개 만점에 5개를 받았습니다.,,10프로캐쉬를 더욱 더 연장해주세요!
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,편리하게 잘쓰고있음
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,부산 경제도 살리고 캐시백으로 내 주머니도 살리고 이런 카드는 정말 칭찬 받아야 한다고 생각합니다
2020년 1월 10일,별표 5개 만점에 3개를 받았습니다.,,휴대폰 명의가 틀리는데 어떻게 가입안 안될까요
2020년 1월 10일,별표 5개 만점에 1개를 받았습니다.,,앱이문제네요 성질돋구네요
2021년 1월 2일,별표 5개 만점에 5개를 받았습니다.,,좋아요. 캐시백 10%한도 좀 늘려주세요~~^^
2019년 12월 30일,별표 5개 만점에 5개를 받았습니다.,,굳뜨~~ 가맹점 찾기가 좀 이상하지만.. ^^
2019년 12월 30일,별표 5개 만점에 5개를 받았습니다.,,매우 훌륭한 시스템을 갖추었다고 생각합니다
2021년 4월 5일,별표 5개 만점에 1개를 받았습니다.,,연3일째 계속 앱도운로드중 아직도 다운중이네요
2020년 9월 7일,별표 5개 만점에 5개를 받았습니다.,,캐쉬백 이벤트기간 10퍼 장난 아니네요 좀 있음 6퍼겠지만 대만족중 입니다
2020년 4월 5일,별표 5개 만점에 1개를 받았습니다.,,진짜 허접한 앱때매 사용하기 어렵네요.. 도대체 뭐하자는 겁니까?
2020년 4월 13일,별표 5개 만점에 4개를 받았습니다.,,결제가 늦어 사용 못할때가 있었음ᆢ
2021년 3월 25일,별표 5개 만점에 5개를 받았습니다.,,동백전회원가입하려는데 현재폰이 부모님명의로 되어있는데 휴대폰인증말고 다른방법으로 가입할수는 없나요?
2020년 3월 28일,별표 5개 만점에 1개를 받았습니다.,,카드신청오류 계속뜨네요
2020년 1월 9일,별표 5개 만점에 5개를 받았습니다.,,포인트가 정말 많이 쌓여요 대박~~내년에 꼭 재개해주세요
2020년 1월 10일,별표 5개 만점에 1개를 받았습니다.,,느려서 속에서 열불터짐 혜택때문에 쓰지 코나보다 마니 안조음
2020년 2월 9일,별표 5개 만점에 5개를 받았습니다.,,카뱅이 없어서 아쉽긴 하지만 좋아요♡
2020년 2월 13일,별표 5개 만점에 5개를 받았습니다.,,포인트많이 쌓여서 좋아요...
2020년 5월 6일,별표 5개 만점에 4개를 받았습니다.,,부산 시민에게는 아주 유용합니다
2020년 5월 7일,별표 5개 만점에 1개를 받았습니다.,,기간별 얼마썼는지 합계 업데이트좀 하세요
